Name,Est Dia in M(min),Est Dia in M(max),Close Approach Date,Relative Velocity km per sec,Miss Dist.(kilometers),Orbiting Body,Hazardous
3745992,350.3926411,783.5017643,2006-06-22,20.17928594,51061548,Earth,FALSE
3748472,11.08038821,24.77650126,2006-06-22,3.964090366,21285950,Earth,FALSE
3754386,291.4439045,651.6883822,2006-06-22,9.85251513,64555324,Earth,TRUE
2470310,350.3926411,783.5017643,2006-06-22,21.68814565,32598986,Earth,TRUE
3775208,19.14939143,42.81934097,2006-06-22,6.616924593,5924809.5,Earth,FALSE
2378160,334.6223745,748.2383761,2006-07-08,12.94674237,56216416,Earth,TRUE
2458452,265.8,594.3468684,2006-07-08,13.2728234,60979244,Earth,FALSE
3406027,15.29519353,34.20109247,2006-07-08,4.684853486,43567052,Earth,FALSE
3655754,40.23045798,89.95803882,2006-07-08,13.15697936,22468890,Earth,FALSE
3435081,35.03926411,78.35017643,2006-07-15,4.834408535,73274368,Earth,FALSE
2152828,152.9519353,342.0109247,2006-07-15,18.51246392,16777598,Earth,TRUE
3644175,121.4940408,271.6689341,2006-07-15,16.89544669,43684672,Earth,FALSE
3714125,192.5550782,430.5662442,2006-07-15,14.24763018,39848120,Earth,FALSE
3726511,221.0828104,494.3561926,2006-07-15,23.6682777,66365748,Earth,FALSE
3772398,79.82795,178.5007227,2006-07-15,1.983208698,49575832,Earth,FALSE
2217013,483.6764882,1081.533507,2006-07-22,26.08725878,58942152,Earth,FALSE
3137846,76.65755735,171.4115092,2006-07-22,15.08819673,60199852,Earth,FALSE
3337560,127.2198785,284.4722965,2006-07-22,18.47637138,16300225,Earth,FALSE
3757291,201.6299194,450.8582062,2006-07-22,21.84847506,39250260,Earth,FALSE
3762164,42.12646106,94.19763057,2006-07-22,6.213129946,66397648,Earth,FALSE
2002100,1638.909515,3664.713084,2006-08-08,15.28484011,32020226,Earth,FALSE
2398188,334.6223745,748.2383761,2006-08-08,16.18940159,43077676,Earth,TRUE
2428694,350.3926411,783.5017643,2006-08-08,25.59822679,23108046,Earth,FALSE
3146503,334.6223745,748.2383761,2006-08-08,14.38487304,18291990,Earth,FALSE
3275510,152.9519353,342.0109247,2006-08-08,10.36509517,55143508,Earth,TRUE
3404525,291.4439045,651.6883822,2006-08-08,30.39015077,67276648,Earth,FALSE
3776647,254.1879605,568.3815588,2006-08-08,26.72235953,65561728,Earth,FALSE
3723815,96.50614696,215.7943048,2006-08-08,5.793710809,27297996,Earth,FALSE
3763286,19.25550782,43.05662442,2006-08-08,13.35317,38455436,Earth,FALSE
3767167,44.11182,98.63702813,2006-08-08,12.57067042,14765166,Earth,FALSE
2143947,2315.021222,5176.544822,2006-08-15,15.45377636,57228456,Earth,FALSE
3778653,55.81552019,124.8072973,2006-08-15,4.379430205,30477482,Earth,FALSE
3757412,46.19074603,103.2856481,2006-08-15,6.187616281,59096396,Earth,FALSE
3338137,46.19074603,103.2856481,2006-08-22,5.15312292,22787118,Earth,FALSE
2153415,1058.168859,2366.137501,2006-08-22,28.85675057,39695276,Earth,FALSE
3338519,167.7084622,375.0075218,2006-08-22,21.57615514,16037693,Earth,FALSE
3468488,8.027031673,17.94898848,2006-08-22,18.25159316,65270740,Earth,FALSE
3607683,105.8168859,236.6137501,2006-08-22,1.750265174,69401720,Earth,FALSE
3757397,73.20739893,163.6967205,2006-08-22,7.445869216,41434564,Earth,FALSE
2004450,1010.543415,2259.643771,2006-09-08,22.5739123,21894702,Earth,TRUE
3342322,73.20739893,163.6967205,2006-09-08,6.8177444,11264975,Earth,FALSE
3345307,555.3349116,1241.766613,2006-09-08,22.16030261,53059748,Earth,FALSE
3545413,253.8370294,567.5968529,2006-09-08,24.50846112,59281180,Earth,FALSE
3547677,58.15070396,130.028927,2006-09-08,11.37398563,18742216,Earth,FALSE
3607078,116.0259082,259.4418179,2006-09-08,4.434719156,72626576,Earth,FALSE
3627014,20.16299194,45.08582062,2006-09-08,6.311596502,32297298,Earth,FALSE
2468813,116.0259082,259.4418179,2006-09-08,4.43471688,72626552,Earth,FALSE
3343108,42.12646106,94.19763057,2006-09-15,7.24876869,6257070.5,Earth,FALSE
2152754,402.3045798,899.5803882,2006-09-15,11.24417708,18940300,Earth,TRUE
3160728,384.1978911,859.0926012,2006-09-15,14.2170635,57144340,Earth,FALSE
3263540,160.160338,358.129403,2006-09-15,30.70420702,66405932,Earth,FALSE
3368247,30.51792326,68.24015094,2006-09-15,4.875982,35352964,Earth,FALSE
3388354,116.0259082,259.4418179,2006-09-15,9.705763026,34561840,Earth,FALSE
3467258,27.83267681,62.23575734,2006-09-15,12.7151726,50073184,Earth,FALSE
3596262,8.027031673,17.94898848,2006-09-15,10.36257677,53031396,Earth,FALSE
3343101,60.89126221,136.1570015,2006-09-22,5.591832478,22436158,Earth,FALSE
3344171,13.32155667,29.78790628,2006-09-22,7.994566749,612536.1875,Earth,FALSE
3345301,80.27031673,179.4898848,2006-09-22,6.888363642,31620874,Earth,FALSE
3346474,127.2198785,284.4722965,2006-09-22,9.914958664,22812990,Earth,FALSE
2066063,637.6097899,1425.738833,2006-09-22,28.36200783,25198356,Earth,FALSE
3256739,253.8370294,567.5968529,2006-09-22,6.477856138,72234080,Earth,FALSE
3401381,105.8168859,236.6137501,2006-09-22,12.26636848,46490748,Earth,FALSE
3512346,105.8168859,236.6137501,2006-09-22,18.44474058,57668400,Earth,FALSE
3686160,402.3045798,899.5803882,2006-09-22,17.97602406,50484508,Earth,TRUE
3692287,15.29519353,34.20109247,2006-09-22,19.68648666,56919468,Earth,FALSE
2163015,110.8038821,247.7650126,2006-10-08,7.088226236,72393432,Earth,FALSE
2187026,921.6265485,2060.819612,2006-10-08,21.44285027,71760368,Earth,FALSE
3429821,25.38370294,56.75968529,2006-10-08,9.564536352,30265876,Earth,FALSE
3022970,211.1324448,472.1064988,2006-10-15,18.88580051,19027002,Earth,TRUE
3581238,221.0828104,494.3561926,2006-10-15,14.00252528,50049264,Earth,FALSE
3655761,8.801465209,19.68067451,2006-10-15,14.1533649,48994744,Earth,FALSE
3355869,27.83267681,62.23575734,2006-10-22,15.23744318,2474015.5,Earth,FALSE
3355873,25.38370294,56.75968529,2006-10-22,8.599011457,5911004.5,Earth,FALSE
3358226,152.9519353,342.0109247,2006-10-22,6.341524706,45723380,Earth,FALSE
3359271,73.20739893,163.6967205,2006-10-22,8.115620584,25533426,Earth,FALSE
2136897,530.3407233,1185.877909,2006-10-22,22.65365506,72997976,Earth,FALSE
2450649,334.6223745,748.2383761,2006-10-22,14.38697509,14929416,Earth,FALSE
2455415,152.9519353,342.0109247,2006-10-22,7.011737305,66923300,Earth,FALSE
3092390,19.25550782,43.05662442,2006-10-22,9.136179464,4707465,Earth,FALSE
3337145,92.16265485,206.0819612,2006-10-22,7.983295507,41272248,Earth,FALSE
3351221,21.11324448,47.21064988,2006-10-22,3.821478379,6534604.5,Earth,FALSE
3733134,15.29519353,34.20109247,2006-10-22,13.1058237,20259576,Earth,FALSE
2005693,1214.940408,2716.689341,2006-11-08,15.35849024,58112400,Earth,TRUE
2137064,441.1182,986.3702813,2006-11-08,10.40999977,53831388,Earth,FALSE
3409991,20.16299194,45.08582062,2006-11-08,7.283611337,19958718,Earth,FALSE
3401433,7.665755735,17.14115092,2006-11-08,9.85815414,30094534,Earth,FALSE
3672907,167.7084622,375.0075218,2006-11-08,18.42550969,65968624,Earth,FALSE
3358116,160.160338,358.129403,2006-11-15,14.95980675,40095864,Earth,FALSE
3358521,60.89126221,136.1570015,2006-11-15,13.74575712,6080474.5,Earth,FALSE
2417655,278.3267681,622.3575734,2006-11-15,9.62579245,26102174,Earth,FALSE
2451370,133.2155667,297.8790628,2006-11-15,6.834607252,58871912,Earth,TRUE
3351222,167.7084622,375.0075218,2006-11-15,15.80145359,22079258,Earth,TRUE
3358690,30.51792326,68.24015094,2006-11-15,6.97251042,5167832,Earth,FALSE
3519490,175.6123185,392.6810818,2006-11-15,15.71945634,4571216,Earth,TRUE
3613391,29.14439045,65.16883822,2006-11-15,12.29601264,45916364,Earth,FALSE
3719376,22.10828104,49.43561926,2006-11-15,18.97089486,71565856,Earth,FALSE
3351834,116.0259082,259.4418179,2006-11-15,11.52542224,16449784,Earth,FALSE
3362875,30.51792326,68.24015094,2006-11-22,12.10072489,5467466,Earth,FALSE
3363347,55.53349116,124.1766613,2006-11-22,6.837098799,12108657,Earth,FALSE
3435084,44.11182,98.63702813,2006-11-22,24.15562458,73212512,Earth,FALSE
2333578,242.4124811,542.0507863,2006-11-22,18.92762958,67738688,Earth,TRUE
3092144,46.19074603,103.2856481,2006-11-22,6.657443345,13250879,Earth,FALSE
3370021,96.50614696,215.7943048,2006-11-22,4.27408118,30341884,Earth,TRUE
3469637,384.1978911,859.0926012,2006-11-22,17.3318147,37324648,Earth,FALSE
3617959,76.65755735,171.4115092,2006-11-22,28.76845704,71305840,Earth,FALSE
3645085,50.64714588,113.2504611,2006-11-22,25.56069675,73896992,Earth,FALSE
3774688,27.42552669,61.32534199,2006-11-22,11.11054193,3513775,Earth,FALSE
2297418,530.3407233,1185.877909,2006-12-08,15.26452137,28782160,Earth,TRUE
3360539,305.1792326,682.4015094,2006-12-08,17.18667885,66864940,Earth,FALSE
3363346,50.64714588,113.2504611,2006-12-08,4.861916594,21680704,Earth,FALSE
3673546,121.4940408,271.6689341,2006-12-08,9.054948133,74074496,Earth,FALSE
2202683,291.4439045,651.6883822,2006-12-15,12.014211,10061923,Earth,TRUE
3398066,10.10543415,22.59643771,2006-12-15,7.493718103,24439706,Earth,FALSE
3620671,17.56123185,39.26810818,2006-12-15,19.0866505,24546668,Earth,FALSE
3363431,10.10543415,22.59643771,2006-12-22,9.440650493,1840331.375,Earth,FALSE
2164202,183.8886721,411.187571,2006-12-22,6.790961092,34205588,Earth,TRUE
2277475,253.8370294,567.5968529,2006-12-22,5.416840817,38567492,Earth,TRUE
2438430,265.8,594.3468684,2006-12-22,16.79701687,52972808,Earth,FALSE
3354958,441.1182,986.3702813,2006-12-22,7.762844041,35436816,Earth,FALSE
3169274,21.11324448,47.21064988,2007-01-08,9.746463633,34695260,Earth,FALSE
2438452,402.3045798,899.5803882,2007-01-08,11.03359003,59985388,Earth,FALSE
3601665,305.1792326,682.4015094,2007-01-08,35.75330774,66323668,Earth,FALSE
3625335,38.41978911,85.90926012,2007-01-08,13.57313723,10036859,Earth,FALSE
3725152,48.36764882,108.1533507,2007-01-08,9.091803392,71052464,Earth,FALSE
2416002,211.1324448,472.1064988,2007-01-15,29.55033872,51189436,Earth,FALSE
3125002,60.89126221,136.1570015,2007-01-15,29.01265331,74005712,Earth,FALSE
3367027,461.9074603,1032.856481,2007-01-15,30.81528105,24557434,Earth,TRUE
3704770,26.58,59.43468684,2007-01-15,13.67710675,59997676,Earth,FALSE
2003103,2231.284644,4989.304142,2007-01-22,11.77610652,69726368,Earth,FALSE
2025143,384.1978911,859.0926012,2007-01-22,6.95890835,68687736,Earth,TRUE
3029651,305.1792326,682.4015094,2007-01-22,9.542322025,47877992,Earth,FALSE
3736814,305.1792326,682.4015094,2007-01-22,11.89747689,32462142,Earth,FALSE
3366807,160.160338,358.129403,2007-02-08,12.71018662,6538833,Earth,TRUE
3366886,84.05334021,187.9489824,2007-02-08,7.805888625,13057101,Earth,FALSE
3368403,8.405334021,18.79489824,2007-02-08,6.864616242,628226.3125,Earth,FALSE
2350523,160.160338,358.129403,2007-02-08,17.87622044,63137572,Earth,TRUE
3367904,55.53349116,124.1766613,2007-02-08,10.88447084,921286.0625,Earth,FALSE
3755939,63.76097899,142.5738833,2007-02-08,9.20157254,69045416,Earth,FALSE
3366887,35.03926411,78.35017643,2007-02-15,10.54837908,5621079.5,Earth,FALSE
3339219,221.0828104,494.3561926,2007-02-15,17.7904092,51175676,Earth,FALSE
3365986,152.9519353,342.0109247,2007-02-15,10.7683273,27573692,Earth,TRUE
3367903,160.160338,358.129403,2007-02-15,14.81361413,7791359.5,Earth,TRUE
3368737,15.29519353,34.20109247,2007-02-15,10.9746826,3911512.5,Earth,FALSE
3591760,69.91252322,156.3291544,2007-02-15,7.558509234,20844428,Earth,FALSE
3743897,16.0160338,35.8129403,2007-02-15,16.01183392,57528820,Earth,FALSE
2489235,221.0828104,494.3561926,2007-02-15,17.7904122,51175676,Earth,FALSE
2164342,183.8886721,411.187571,2007-02-22,16.12110048,39177204,Earth,FALSE
3150194,92.16265485,206.0819612,2007-02-22,21.74799848,34535280,Earth,FALSE
3267564,23.15021222,51.76544822,2007-03-08,5.443205177,22546088,Earth,FALSE
3605760,183.8886721,411.187571,2007-03-08,18.73842456,74046728,Earth,FALSE
3745994,8.801465209,19.68067451,2007-03-08,6.130579396,17555536,Earth,FALSE
3372216,16.0160338,35.8129403,2007-03-15,8.24103732,888082.1875,Earth,FALSE
3368738,421.2646106,941.9763057,2007-03-15,17.950447,51670280,Earth,FALSE
3372213,5.553349116,12.41766613,2007-03-15,9.92111343,1306640.75,Earth,FALSE
2163191,350.3926411,783.5017643,2007-03-22,13.96512733,15382824,Earth,FALSE
3332535,5.553349116,12.41766613,2007-03-22,2.382098531,13458661,Earth,FALSE
3345304,133.2155667,297.8790628,2007-03-22,18.07809285,44961308,Earth,FALSE
3375232,366.9061375,820.4270649,2007-03-22,23.01089763,29245814,Earth,FALSE
3559842,160.160338,358.129403,2007-03-22,39.33017518,60682180,Earth,TRUE
3005871,201.6299194,450.8582062,2007-04-08,14.53482709,29161198,Earth,FALSE
2216523,201.6299194,450.8582062,2007-04-08,25.59927229,66764500,Earth,TRUE
2277810,116.0259082,259.4418179,2007-04-08,9.559908898,49658444,Earth,FALSE
3074754,221.0828104,494.3561926,2007-04-08,27.44667074,23630758,Earth,TRUE
3472299,175.6123185,392.6810818,2007-04-08,29.72480175,62409164,Earth,TRUE
3610183,84.05334021,187.9489824,2007-04-08,21.64391179,74731272,Earth,FALSE
3611399,26.58,59.43468684,2007-04-08,12.52532171,27193008,Earth,FALSE
2086829,1756.123185,3926.810818,2007-04-15,16.84412126,31051022,Earth,FALSE
2252091,965.0614696,2157.943048,2007-04-15,31.72626309,38807332,Earth,FALSE
2434326,555.3349116,1241.766613,2007-04-15,17.92846152,41631948,Earth,TRUE
3002856,265.8,594.3468684,2007-04-15,23.7053659,27025644,Earth,TRUE
3368862,555.3349116,1241.766613,2007-04-15,13.73621629,22080952,Earth,FALSE
3374390,4.836764882,10.81533507,2007-04-22,8.689363866,554346.25,Earth,FALSE
3403074,146.0679643,326.6178974,2007-04-22,9.158079233,59780552,Earth,FALSE
3774009,61.6247225,137.7970686,2007-04-22,9.947748123,19958000,Earth,FALSE
2001862,1494.703242,3342.258056,2007-05-08,19.17911343,10684524,Earth,TRUE
2309214,221.0828104,494.3561926,2007-05-08,6.66854993,12915976,Earth,FALSE
3373975,127.2198785,284.4722965,2007-05-08,14.07539714,32252850,Earth,FALSE
3375503,175.6123185,392.6810818,2007-05-08,7.47793543,28218566,Earth,FALSE
3639436,278.3267681,622.3575734,2007-05-08,14.34289638,25913570,Earth,FALSE
2154555,1214.940408,2716.689341,2007-05-15,23.43172596,28200412,Earth,FALSE
3429818,58.15070396,130.028927,2007-05-15,9.211839245,38263144,Earth,FALSE
3735468,101.0543415,225.9643771,2007-05-15,13.96684342,64641484,Earth,FALSE
3741556,146.0679643,326.6178974,2007-05-15,19.96732404,57287832,Earth,TRUE
3137864,35.03926411,78.35017643,2007-05-15,6.243014377,48241980,Earth,FALSE
2378358,366.9061375,820.4270649,2007-05-22,18.51540037,44506188,Earth,TRUE
3170221,13.32155667,29.78790628,2007-05-22,3.091982977,9225863,Earth,FALSE
3412748,30.51792326,68.24015094,2007-05-22,12.93733703,33474548,Earth,FALSE
3673167,21.11324448,47.21064988,2007-05-22,14.69768439,34045524,Earth,FALSE
3752455,152.9519353,342.0109247,2007-05-22,1.980141465,46786688,Earth,FALSE
2199003,637.6097899,1425.738833,2007-06-08,12.27968112,43843980,Earth,TRUE
2332408,732.0739893,1636.967205,2007-06-08,28.10447616,32894740,Earth,FALSE
3174187,101.0543415,225.9643771,2007-06-08,13.57504999,41375608,Earth,FALSE
3359282,291.4439045,651.6883822,2007-06-08,26.22156826,59815244,Earth,FALSE
3566605,152.9519353,342.0109247,2007-06-08,19.99105396,45948368,Earth,FALSE
3739056,192.5550782,430.5662442,2007-06-08,25.68924858,38027960,Earth,FALSE
3742333,33.46223745,74.82383761,2007-06-08,11.49349354,23199470,Earth,FALSE
3781304,3.593808873,8.036000938,2007-06-08,11.62963976,46754632,Earth,FALSE
2136849,766.5755735,1714.115092,2007-06-15,12.63028549,42953912,Earth,TRUE
2230111,402.3045798,899.5803882,2007-06-15,15.86105428,62829040,Earth,TRUE
2417871,608.9126221,1361.570015,2007-06-15,28.06133549,30523832,Earth,TRUE
3378562,175.6123185,392.6810818,2007-06-15,11.64454628,18792358,Earth,FALSE
3753662,121.4940408,271.6689341,2007-06-15,16.64857454,42713084,Earth,FALSE
3377483,201.6299194,450.8582062,2007-06-15,5.497672186,39392896,Earth,FALSE
2367248,265.8,594.3468684,2007-06-22,11.5994442,7464119,Earth,TRUE
2417816,242.4124811,542.0507863,2007-06-22,8.83209794,42366436,Earth,TRUE
3743127,31.95618867,71.45621017,2007-06-22,10.62642581,47083940,Earth,FALSE
3378803,31.95618867,71.45621017,2007-06-22,10.66993548,2099659.75,Earth,FALSE
2311555,555.3349116,1241.766613,2007-07-08,17.14993687,38102440,Earth,FALSE
3347493,23.15021222,51.76544822,2007-07-08,4.685706866,24684122,Earth,FALSE
3371668,483.6764882,1081.533507,2007-07-08,13.59855043,25665438,Earth,FALSE
3444371,10.10543415,22.59643771,2007-07-08,9.335961184,42336916,Earth,FALSE
3755187,5.553349116,12.41766613,2007-07-08,6.971050128,1246412.375,Earth,FALSE
2475950,483.6764882,1081.533507,2007-07-08,13.59855711,25665442,Earth,FALSE
3364159,48.36764882,108.1533507,2007-07-15,5.367412298,44853760,Earth,FALSE
3689268,20.16299194,45.08582062,2007-07-15,5.13660367,38233348,Earth,FALSE
3762883,76.65755735,171.4115092,2007-07-15,19.14282446,54935432,Earth,FALSE
3769813,7.320739894,16.36967205,2007-07-15,23.90612271,69991336,Earth,FALSE
3645541,63.76097899,142.5738833,2007-07-22,3.683502327,56765072,Earth,FALSE
3369098,50.64714588,113.2504611,2007-07-22,11.18327691,59095188,Earth,FALSE
3374350,221.0828104,494.3561926,2007-07-22,9.486579029,39718880,Earth,FALSE
2418198,421.2646106,941.9763057,2007-08-08,19.42934818,64664624,Earth,FALSE
3114030,26.58,59.43468684,2007-08-08,16.86035483,6795309.5,Earth,FALSE
3285074,121.4940408,271.6689341,2007-08-08,16.47387944,63940024,Earth,FALSE
3367898,421.2646106,941.9763057,2007-08-08,19.80774838,35888644,Earth,FALSE
3552770,23.15021222,51.76544822,2007-08-08,8.90632767,13054827,Earth,FALSE
3573154,242.4124811,542.0507863,2007-08-08,8.500047249,65131456,Earth,FALSE
3755939,63.76097899,142.5738833,2007-08-08,17.64367935,61014648,Earth,FALSE
3662877,63.76097899,142.5738833,2007-08-08,15.90289327,63950560,Earth,FALSE
3713009,231.5021222,517.6544822,2007-08-08,10.7945796,36331188,Earth,FALSE
3724110,160.160338,358.129403,2007-08-08,17.14010706,58081632,Earth,FALSE
3368738,421.2646106,941.9763057,2007-08-15,16.9611322,44028012,Earth,FALSE
3551325,29.14439045,65.16883822,2007-08-15,8.626622952,41215756,Earth,FALSE
3092310,76.65755735,171.4115092,2007-08-22,4.980530546,45682356,Earth,FALSE
3381258,105.8168859,236.6137501,2007-08-22,5.556097081,14769773,Earth,FALSE
3394779,461.9074603,1032.856481,2007-08-22,21.74343515,73330376,Earth,FALSE
3601337,4.023045798,8.995803882,2007-08-22,15.67739343,65316044,Earth,FALSE
3626029,110.8038821,247.7650126,2007-08-22,21.3534753,64967668,Earth,TRUE
3684008,152.9519353,342.0109247,2007-08-22,19.02150005,14619864,Earth,FALSE
3685807,146.0679643,326.6178974,2007-08-22,13.7166718,57467300,Earth,FALSE
3752782,14.60679643,32.66178974,2007-08-22,8.042187847,74292192,Earth,FALSE
3770280,1.838886721,4.11187571,2007-08-22,31.85216524,73141344,Earth,FALSE
3370167,139.4938229,311.9176705,2007-09-08,22.37937125,72561776,Earth,TRUE
3378414,334.6223745,748.2383761,2007-09-08,8.293615167,20188070,Earth,FALSE
3384030,46.19074603,103.2856481,2007-09-08,5.677681356,15440214,Earth,FALSE
3384403,50.64714588,113.2504611,2007-09-08,6.928485851,2839816.25,Earth,FALSE
3384408,139.4938229,311.9176705,2007-09-08,4.606942941,26705740,Earth,FALSE
3648767,60.89126221,136.1570015,2007-09-08,23.68286188,69078456,Earth,FALSE
3651161,24.24124811,54.20507863,2007-09-08,13.99268538,19370930,Earth,FALSE
3715465,699.1252322,1563.291544,2007-09-08,27.36113233,49429464,Earth,FALSE
2467527,334.6223745,748.2383761,2007-09-08,8.293615433,20188048,Earth,FALSE
3600356,55.53349116,124.1766613,2007-09-08,14.56979125,58069124,Earth,FALSE
3292264,63.76097899,142.5738833,2007-09-15,11.64100037,55868572,Earth,FALSE
3387612,23.15021222,51.76544822,2007-09-15,5.469063875,11731120,Earth,FALSE
3552164,23.15021222,51.76544822,2007-09-15,8.490932285,18538812,Earth,FALSE
3602740,221.0828104,494.3561926,2007-09-15,25.01998294,61252632,Earth,FALSE
3752572,8.027031673,17.94898848,2007-09-15,20.37292181,63949660,Earth,FALSE
3767164,44.11182,98.63702813,2007-09-15,16.71305266,54262124,Earth,FALSE
3760496,350.3926411,783.5017643,2007-09-15,12.91788922,66219872,Earth,FALSE
2310842,291.4439045,651.6883822,2007-09-22,16.15552246,66570792,Earth,FALSE
3385825,50.64714588,113.2504611,2007-09-22,6.75187337,6979145,Earth,FALSE
3761549,334.6223745,748.2383761,2007-09-22,18.02726711,25818802,Earth,TRUE
3767015,16.0160338,35.8129403,2007-09-22,11.61334653,51105536,Earth,FALSE
3764824,17.56123185,39.26810818,2007-09-22,8.180440788,69462336,Earth,FALSE
3639436,278.3267681,622.3575734,2007-10-08,14.12093319,43181184,Earth,FALSE
3728898,96.50614696,215.7943048,2007-10-08,28.01258661,61056464,Earth,FALSE
3742340,127.2198785,284.4722965,2007-10-08,21.97705048,72553072,Earth,FALSE
3092245,33.12493057,74.06959649,2007-10-15,11.80612538,45355952,Earth,FALSE
3177232,16.77084622,37.50075218,2007-10-15,16.32269544,70053032,Earth,FALSE
3388322,167.7084622,375.0075218,2007-10-15,2.0066372,39261352,Earth,FALSE
3388354,116.0259082,259.4418179,2007-10-15,10.31948455,40177324,Earth,FALSE
3693270,133.2155667,297.8790628,2007-10-15,26.63154459,63807072,Earth,FALSE
3742876,20.16299194,45.08582062,2007-10-15,4.208626643,13787593,Earth,FALSE
3392084,167.7084622,375.0075218,2007-10-22,31.54221773,22785182,Earth,TRUE
3392310,139.4938229,311.9176705,2007-10-22,16.87709038,20253474,Earth,TRUE
2002340,242.4124811,542.0507863,2007-10-22,15.06939922,8973429,Earth,TRUE
3092237,116.0259082,259.4418179,2007-10-22,12.83515907,21465360,Earth,FALSE
3314048,38.41978911,85.90926012,2007-10-22,3.814997945,28330382,Earth,FALSE
3388485,20.16299194,45.08582062,2007-10-22,8.824244795,7284764.5,Earth,FALSE
3389195,76.65755735,171.4115092,2007-10-22,5.247156685,5168778.5,Earth,FALSE
3559843,25.38370294,56.75968529,2007-10-22,10.16163068,52753816,Earth,FALSE
3572706,366.9061375,820.4270649,2007-10-22,25.8563024,74254176,Earth,TRUE
3603226,231.5021222,517.6544822,2007-10-22,21.14136015,67710816,Earth,FALSE
3648711,26.58,59.43468684,2007-10-22,17.71971538,57599276,Earth,FALSE
3720359,69.91252322,156.3291544,2007-10-22,19.31626175,68656952,Earth,FALSE
2495168,231.5021222,517.6544822,2007-10-22,21.1413602,67710816,Earth,FALSE
3392376,84.05334021,187.9489824,2007-11-08,18.12846074,9800489,Earth,FALSE
2262623,506.4714588,1132.504611,2007-11-08,13.0449326,72008216,Earth,FALSE
2412977,334.6223745,748.2383761,2007-11-08,26.7534217,32057066,Earth,FALSE
2450649,334.6223745,748.2383761,2007-11-08,16.22488337,68094240,Earth,FALSE
3275510,152.9519353,342.0109247,2007-11-08,13.42518257,4406454,Earth,TRUE
3392302,96.50614696,215.7943048,2007-11-08,7.6385071,19530538,Earth,FALSE
3392371,25.38370294,56.75968529,2007-11-08,7.249393476,8617237,Earth,FALSE
3393819,40.23045798,89.95803882,2007-11-08,5.798984638,13287804,Earth,FALSE
3394708,350.3926411,783.5017643,2007-11-08,18.730259,49079660,Earth,FALSE
3395986,350.3926411,783.5017643,2007-11-08,22.05843194,17641828,Earth,FALSE
3423827,84.05334021,187.9489824,2007-11-08,17.33371632,69102536,Earth,FALSE
3602839,38.41978911,85.90926012,2007-11-08,14.38910048,15116189,Earth,FALSE
3720898,5.815070397,13.0028927,2007-11-08,22.72046847,74637656,Earth,FALSE
3640744,110.854921,247.8791389,2007-11-08,17.09428571,24319938,Earth,FALSE
3770988,58.15070396,130.028927,2007-11-08,19.75496587,72962136,Earth,FALSE
3388886,44.11182,98.63702813,2007-11-15,6.454454185,14667747,Earth,FALSE
2021374,880.1465209,1968.067451,2007-11-15,12.8396265,63018356,Earth,FALSE
2033342,699.1252322,1563.291544,2007-11-15,19.57676869,48403344,Earth,TRUE
2221787,139.4938229,311.9176705,2007-11-15,2.299510285,52483300,Earth,FALSE
3283835,221.0828104,494.3561926,2007-11-15,16.5078481,73923816,Earth,FALSE
3394074,16.0160338,35.8129403,2007-11-15,9.871520648,5720238.5,Earth,FALSE
3520758,50.64714588,113.2504611,2007-11-15,15.35602872,64121172,Earth,FALSE
3605565,116.0259082,259.4418179,2007-11-15,8.711224956,48593208,Earth,FALSE
3721164,13.32155667,29.78790628,2007-11-15,25.39096753,57700724,Earth,FALSE
2469737,221.0828104,494.3561926,2007-11-15,16.50784276,73923800,Earth,FALSE
3398089,63.76097899,142.5738833,2007-11-22,11.32298424,17481084,Earth,FALSE
2137099,608.9126221,1361.570015,2007-11-22,25.35735019,74543560,Earth,FALSE
3410534,12.14940408,27.16689341,2007-11-22,5.536902725,50861476,Earth,FALSE
3394778,30.51792326,68.24015094,2007-11-22,5.302803181,3582225.5,Earth,FALSE
3753623,73.20739893,163.6967205,2007-11-22,21.4007228,44104556,Earth,FALSE
3634889,26.58,59.43468684,2007-11-22,9.020120181,35978472,Earth,FALSE
3774727,31.53225112,70.50825699,2007-11-22,9.209993424,21936414,Earth,FALSE
2140333,461.9074603,1032.856481,2007-12-08,26.44481256,72064672,Earth,FALSE
3407479,530.3407233,1185.877909,2007-12-08,25.51586532,67598064,Earth,FALSE
3566697,350.3926411,783.5017643,2007-12-08,15.25071261,55044768,Earth,TRUE
3605760,183.8886721,411.187571,2007-12-08,17.39447808,69247600,Earth,FALSE
3644044,231.5021222,517.6544822,2007-12-08,7.880271085,54133296,Earth,FALSE
3719081,31.95618867,71.45621017,2007-12-08,12.84814744,9004062,Earth,FALSE
2471323,350.3926411,783.5017643,2007-12-08,15.25071672,55044800,Earth,TRUE
3303217,11.08038821,24.77650126,2007-12-15,6.630326769,8289095,Earth,FALSE
3551070,42.12646106,94.19763057,2007-12-15,4.282842562,38941544,Earth,FALSE
3398134,26.58,59.43468684,2007-12-15,17.66110657,393562,Earth,FALSE
3635331,116.0259082,259.4418179,2007-12-15,15.00971431,10486048,Earth,TRUE
3709715,22.10828104,49.43561926,2007-12-15,18.31947999,17504312,Earth,FALSE
3739414,40.23045798,89.95803882,2007-12-15,9.00957113,33725004,Earth,FALSE
2382406,211.1324448,472.1064988,2007-12-22,16.43752058,68309000,Earth,TRUE
